filename,label,transcript
audio_1314.wav,4.5,This is a playground. It's 11.30 and it's Monday. There are a lot of people. Four children are playing with the ball. A tall boy is adding a sandwich and a two-short old children are talking to him. A girl with glasses is throwing a boy into the bin. Three other boys are playing with the ball too. And some of them are eating sandwiches. We can see a girl sitting on the bench and writing on her notebook. Two boys are listening to music. One of them is singing and the other is dancing. A girl behind them is drinking some juice. One boy is skateboarding and next to the school gate. Another boy is climbing a tree. There is a girl standing on the back. We can also see a man walking with a stalk and a man driving at a school.
audio_77.wav,4.5,"It's 6am in the morning, it's quiet, the sun has barely come up, the sky is dim blue, and it smells of the ocean, you're on a pier, you're at the Tokyo Fish Market. Now slowly as the minutes crawl by, the sounds start crawling up, the car pulls up, some birds crawl, a cow in the sky, a couple more people come, they're starting to, you start to hear a conversation throughout the streets. And slowly you will see vendors opening their metal doors on their little cubicles of a store. They start cutting up the fish, the whole market starts smelling, and then all of a sudden everything snaps into place, the whole market comes to life, and everything becomes bust."
audio_459.wav,4.5,restless differenti aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft a aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft a aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft a aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft a aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft aft Aft aft aft aft aft aft o debo him aft aft bo'm aaaaaaaaaaaah
audio_302.wav,4.0,"The best day of my life was the day the result of my third semester college got declared and I got 10 S.G.P.A. as a result and turned out to be the University of London. The day was very special not only because I got some amazing marks which I wrote very hard for but in the sense that my parents were really, really happy. They were so happy and this mind on the faces made all my efforts worth it. Furthermore it is a great idea in my mind that all the work I am putting and all the sacrifices that my parents are making are being paid off. Especially since those months are going to get me a scholarship and my parents will be able to save the money that they would otherwise have to spend on all the education but those marks and those top ranks will not only help me gain confidence but also help me."
audio_385.wav,4.5,"I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. It's OK. It's OK. It's OK, it's OK. It's OK. It's OK. C'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c'mon, shh, c"
audio_258.wav,4.0,I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. All Black-town Yah ahh Lot ofá
audio_69.wav,4.0,"In the heart of the market stalls a dawn with colorful canopies, form a maze of offerings, each one hurt treasure, probe of goods, vendors enthusiastically engage with customers and their voices competing for attention amidst the cacanipy of bargaining and laughter. The air is heavy with the aroma of spices, sizzling street food and the sweet scent of ripe roots, creating an intoxicating sensory experience. Everywhere you look there's a katoz scope of humanity, choppers bargaining for deals, children darting between legs and local and tourist alike immersing themselves in the vibrant tapestry of culture and commons."
audio_135.wav,4.5,"I am about to describe the scene of a crowded market. In the crowded market, people are selling and buying many things. They are selling things like vegetables, fruits, meat, fish and also the provisions that I need it by people. And also there are a certain amount of people who are buying the provisions that are sold by the vendors. I can hear multiple sounds in the market such as the vendors demanding that they pass product, spits and cheap off when compared to the other products. The crowded market scene changed throughout the day because in the morning it is very crowded but as the day goes by when it reaches afternoon it is little crowded and when it reaches the evening it is not crowded at all. So this is how a scene of a crowded market seems like. Thank you."
audio_84.wav,4.0,"I walked up to the crowded market in downtown Bangkok, Thailand. The people are selling different foods, fabrics and products, some are handmade and some are packed in plastic. There are thousands of people there selling and buying and trading. I can hear the sounds of people haggling over the price of the different products. The market is busiest in the morning. People get there around 7.30 in the morning and the market starts to close down around 11 in the morning. The market is a great place to buy fresh fruits and vegetables in there are stands of people who are selling prepared foods."
audio_1224.wav,4.0,"The school background is a vibrant canvas of youthful energy and activity bustling with the sounds of laughter, chatter and playful experience. As the mornings and baths, the area is in a warm glow. Children of all ages flock to the open space, you got to partake in the area of recreational opportunities it offers. On the basket, wall called the students' engaging, spirited games of hops, dribbling and shooting with determination and skills. The rhythmic third of the ball against the pavement punctures the air, accompanied by the occasional cheer, or groan of disappointment, estorts are made of mage. The next is the set of a towering oak trees plushed up, or of struts gathered to"
audio_1128.wav,4.0,"My goal is to become an entrepreneur. It revolves around creating and growing this accessible business venture. This can include objects such as developing innovative products or services, building a strong brand, expanding market rates, increasing profitability and making a positive impact. This goal is important to all the citizens. As it is developing objects, object use, entrepreneurs often stream for financial independence, creative fulfilment and the ability to make a difference in the world through their interventions. It is important because the market difference in the world, there may also imp to inspire others, mentor aspiring entrepreneurs as entrepreneurs."
audio_428.wav,4.5,"I'm going to have to go back to the next one. I'm going to have to go back to the next one. I'm going to have to go back to the next one. I'm going to have to go back to the next one. I'm going to have to go back to the next one. I'm going to have to go back to the next one. When I think about the next one, I try to take the first step. I'm going to have to go back to the next one. I try to go back to the next one. I try to go back to the next one. I try to go back to the next one. That's all. Oh. Shhh. Raho, Shhh. Raho, Shhh. Shhh. Raho, Shhh. Raho, Shhh. Raho, Shhh. Raho, Oh. Raho, Raho, Raho. Raho, Oh. Raho, Whoa. Oh. Raho, Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh. Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh. oh,"
audio_1012.wav,4.0,"The school playground is lively and filled with colorful equipment like swings and slides. Children engage in various games like dodgeball, soccer. It's normally filled with laughter and laughter in the air. It's normally accompanied with sounds of swings, squeaking and balls bouncing. The dynamic environment, we have friendship, our form and memories I meet. It does experiences from school playground and seems you could find on school playground."
audio_495.wav,4.5,"My favorite place to visit is my hometown. I have moved 13 times during my life, so I love going back to my hometown after years and seeing how it changes every time. I was born in this very small town with less than 200,000 people. It might seem like a lot of people, but it's actually not. We didn't even have a shopping mall at the time, so that's why I love going back and see how everything changes, how everything modernizes. I know there are some people that hate that, but I personally think it's progress. And I love seeing people getting access to things they didn't have before, such as more stores, more access to banks, more schools. I love going back and seeing how my lovely hometown is getting more modern each year."
audio_280.wav,4.5,"The best day of one's life is a deep personal topic. At is where I is gated from person to person. For some it might be a day filled with joyous milestones like wedding, the birth of a child or achieving a long-held dream. For others it could be a simply day spent in the company of loved ones enjoying meaningful conversations and shared laughter. The best day of my life involves moments of connection, fulfilment and gratitude with my loved ones and my family. It was a function in my family when the all the people of my family gathered together and we had a bunch of time with laughter, happy foods and enjoying. The best day of life involves it. It could be a day when everything seemed to align perfectly. One worries melt and away and when memories were made that could be cherished forever."
audio_789.wav,4.5,"Growing has my passion as long as I can remember. It's not just a hobby, it's a way of my life for me. Every time I pick up my pencil or pen, I feel like I am entering a world of endless possibilities. There is something totally magical about bringing ideas to life through art. Other artists, sketching portraits, creating a vibrant landscape or designing a creature, drawing a lost knee to unleash my imagination and express myself in a way what simply I can't capture. And drawing is more than just a painting on a paper. It's a form of meditation for me. According to me, it's a meditation. And the rhythmic motion and the pencil against the page and the concentration which I quite do capture the what theme I have created in mind. I can achieve it only through the painting. And it's not just..."
audio_388.wav,4.5,"The playground has many different items available on it for the purpose of entertaining all of the children that come to each day. There are numerous amounts of swings for children to get on and have fun with. There are slides. There is a sand pit area with various different items for children to engage with. They have a four square game available. They also have a hopscotch, something that the children love. You can hear very many children running around screaming and shouting."
audio_1215.wav,4.0,"A market place is an exceptional bus links but where individuals go to purchase things of their needs. Like a fish, vegetable and other stuff. It is a focal point of fascination for the two purchasers and vendors like Seller and the buyer. There is no other place in the zone having so much livelihoods as the market. What you can hear in the market is all the buyers, all the seller who sells their items that started with the low amount. For example, the market was bustling with painters and shoppers all huddling for the best deals. The bustling market was so infectious that you can help but get caught up in the excitement."
audio_182.wav,4.5,"Recently my hobby has been to create videos on YouTube so becoming a content creator. The most enjoyable part of this hobby is to express my views in a very unique way which is not there out in the world. The tools which I use for this hobby is mostly a camera, three lights, light sources and a good quality mic, a USB audio interface and a computer to process my audio. I enjoy this hobby sometimes alone but other times with my friend because it's very fun to compose a shot and create a unique way of content which I like."
audio_566.wav,4.5,... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... .... ... .... ... ... ...
audio_321.wav,4.5,"The best day of my life was when I received the notification that I got a scholarship in my dream school. It changed the trajectory of my life as I was able to find better employment and elevate my quality of life. When I think about it, up to this day I still feel very grateful and excited about that news."
audio_586.wav,4.5,I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom. Sorry.
audio_1066.wav,4.5,"My favorite place to visit is the sushi restaurant. I enjoy going there. The weather is usually cold and it's quite windy. And the feeling of relief when I arrive at the sushi restaurant is just great. That somehow I am now safe from the windy weather and chilly cold. I like looking at the menu and choosing the sushi that I enjoy. It is very refreshing. I like it a lot. Usually during that time it will be perfect if it's during the spring. However, any other time is also fine. However, in the spring it's very nice because the tree looks beautiful and it's sunny. And the weather is calming to the nerves. So it's quite relaxing. Eating sushi until I am extremely full is just a very enjoyable experience for me. And I like doing it with a person."
audio_360.wav,4.5,"A school playground has a lot of slides, monkey bars, areas that children can play in. Has benches that you can sit on, we're not a child. It also has a lot of grass, there's a lot of sand and kids play area. There's a lot of cars that I'll drive by. Overall it's a nice scenery. There's a lot of trees. There's water, if you want to get something to drink."
audio_232.wav,4.0,"I have so many, I have so many, we'll have cooking and baking, it's such a great, creative arclet for me. I can experiment with different flavors and ingredients and see what I can come up with. Plus, less nori-pork livers such as the special of Sharon are delicious, more of a frenzy of fun. With tons of tools, I can readily rely on a crustaceous knife and potter milk. I also have a few people as a little sister that I use regularly, but she'll make a lot of fancy equipment to their study. I'm mostly late-anger cooking and baking on my health, but it's as if I'm supposed to be a tutor, as a great way to bond and share."
audio_1199.wav,4.0,"The school playground is bustling with energy as children run around laughing and playing games. Swings way back and forth while groups of kids gather on the jungle, gym, climbing and choting. Soccer balls fly through the air as a game unfold on the field. Then nearby children take tons on the slides, their joyful shots, filling in the air. Teacher watch over the scene, ensuring everyone's safety while allowing the students to enjoy their break. The playground is a vibrant hub activity, alive with the sounds of children."
audio_1236.wav,4.5,"One of my favorite hobbies is writing. I love the creative freedom it offers, allowing me to explore new ideas, characters and worlds through words. The process of crafting sentences and waving them together into compelling narratives is incredibly rewarding. All I need for my hobby is a pen and a paper or a computer. Though I often find myself drawing to a tackling experience of my writing by hand, however technology has made it convenient to jot down ideas on the go using my smartphone or tablet. While I enjoy the solitary aspect of writing, I also appreciate the opportunity to share my work with others and receive feedback. Creating groups of workshops provide a support to environment."
audio_843.wav,4.0,"My favorite hobby is watching TV. Whenever I have free time, I love watching television. It never obstructs my studies. Hobbies helps us to expand our knowledge and it teaches us several things. First I like to finish all my schoolwork and then start watching TV. The light, my mood and sparks of the excitement inside me as it increases my curiosity about the world. Watching different useful stuff on TV enhances my knowledge of origins and gives me a lot of joy. It's a good habit because watching TV it's got a lot of knowledge in various fields. There are several channels on TV which represent world-world affides. I watch the TV. I watch the news and I like channels such as Animal Planet Discovery, Channels or another Informatrix."
audio_856.wav,4.0,I think one of my most best days of my life was when I went to the One Direction concert. It was honestly the best. I got to go to my most favorite bands concert. I was in the last concert in Atlanta before they practically lost a member in this banded. I just feel really happy thinking about this day because I was in even mad. I was just really excited and I got to share with a lot of my closest friends at the time.
audio_366.wav,4.0,"Nekko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, n nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, lukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, k N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N-N"
audio_1156.wav,4.5,"I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. Um Um Mustà mustà mustà mustà mustà mustà mustà mustà I'm going to go to the other side of the room. I'm going to go to the other side of the room. I'm going to go to the other side of the room. I'm going to go to the other side of the room. I'm going to go there. Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh. Oh. oh. oh. oh. oh, oh. oh. oh, oh. oh. oh. oh. oh. oh. oh. oh. oh. oh. oh. oh. oh. oh. what I'm not gonna stop you, you're not gonna stop me. I'm not gonna stop you, I'm not gonna stop you."
audio_338.wav,4.0,"The best of my levels that I have admired, it was the combination of toys, years of love and commitment and it was a day that I had dream about as long as I remember. I was in a lot of those perfect, where it was beautiful, the ceremony was touching, the metaphor, and the subtle as it was blessed. It was around the whole of my views, its best friends and family, and I felt so much love and so. It's actually my own life without a day which is a day that I started my life with a personal love and something that I was able to share with the rest of my life. When I think about a day, I feel like it's a joy and happiness, but it's really clever, just one of the bests of my life."
audio_958.wav,4.0,"in the air, spring, song, back and forth, prepared by eager feet with the merry go round. Groups of friends handled together, chatting animatedly or playing games of Taigan, hopscotch, the basketball court responded with the third of dribbling balls and the switch of basketball. In one corner, children giggled as the navigated in jungle gym, climbing, sliding and balancing with carefree, a bed on. The aim was alive with the sounds of youthful evidence, a vibrant symphony of playfulness and joy. The school playground is a dynamic space where children gathered to socialize play, engaged in physical activity."
audio_628.wav,4.5,"My current goal in life is to become a pretty decent and well-known author. Maybe, like, first I'd like to be like a writer that writes about entertainment news mostly movies, recent releases, and independent short movies. And the challenges is getting noticed and networking with other creators and maybe getting sponsors to get more notice on social media. Those social media games are pretty difficult, but it's also easier as I continue on. What motivates me is doing something that I actually love doing. And I feel like I could be successful at it."
audio_696.wav,4.0,"In the blessing market, vibrant colours and lively charter fills the area as people view through near Naropa way between stalls. Wenders call out their wave, which their voices blending with the sounds of bargaining and laughter. The aroma of species mingles with the scent of fresh produce into sing shoppers to explore the array of goods on display, hands exchange money and goods in a symphony of transactions while the rhythmic, asyl and basil create an atmosphere of energy and excitement about colourful banners flutter in the breeze, adding in the sensory overload of the blessed bustling market."
audio_773.wav,4.0,"So my favorite hobby, my topic for today is describe my favorite hobby. So my favorite hobby is writing points. I find it very now solid and writing because pen and paper are the power. I behold to express all my feelings, then talking about how I get and interest at the knit. So just it was around them day. I was just sitting in depression type feeling when I didn't have anyone to share anything with. So I just began to writing my feelings on paper and didn't even realize I wrote a whole and half page. Then I decided to verify a net on a formal poem and it was lovely to read it. Also watching movies, playing music, driving, I think I saw me deadly when I was around four. And that's what got into the game."
audio_965.wav,4.5,"A school playground is where kids have fun, they play on swings, go down slides and run around. Some play basketball, or tag while others sit and talk with friends. Teacher want to make sure that everyone is safe and having a good time. It's a happy place filled with laughter and games. I always had such a good memories in a school playground and there's always air, is always filled with the sounds of joy and excitement with occasional shouts of triumph of different teasing, equing around the yard. And you know there's some people are sitting in cluster chatting and they're just giggling while they're you know gossiping about the people around and we can also sometimes see the teachers are busy teaching the students games."
audio_1306.wav,4.0,"The best day of my life would be experiencing a deep meaningful connection with someone who are achieving a significant personal milestone. If I hadn't experienced it, I would miss out on the joy, fulfillment and memories.com with such a special moment. I think it makes me smile every day, every time I think about that day. I think it makes me smile every day, every time I think about that day."
audio_1336.wav,4.0,"My goals in life are ultimately to achieve success in life. My goals are to also have happiness, prosperity, and every area in my life, and the freedom and peace within to be able to carry out my goals. My goals are also heavily influenced to the hardship of my parents have had to endure such a peace and radical for the simple fact of being immigrants. It's an extremely difficult time to endure due to unemployment and living in poverty. And a low degree of education they receive from their countries. My goals are so important to me because I view it as a way of barely getting by out of hard life. My goal consists of me being first person on my mother's side to ever graduate from college. My goal also consists of making parents proud of their daughter. A daughter that will give them more comfortable life."
audio_159.wav,4.0,"a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a турri no dixтуmalli rゃ noEP7 singing-game-game-game-game-game mar Tattoo NYes of-N piano<|be|> M3-2 Simplum Play celebrating chww SF S Grand Chain Teacher Shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, sh Shhh, shhh, shhh shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh, shhh shhh, shhh, shhh shhh, shhh shhh, shhh, shh shhh, shhh shhh, shhh sh, shhh, shhh shhh Accia C. A, A X V, S indulge Na calora"
audio_215.wav,4.0,"My hobby is watching sports. I enjoy being able to share experience with family and friends. I love the competitiveness of the sports and just rooting for the team that you have been supporting ever since. Usually I watch sports like basketball, volleyball and F1 and would usually do it on a large television with a company of family and friends."
audio_362.wav,4.5,"What can I learn from Lil said in começ de persimment of, suspension Turn off the male and freeroy Oh Flare I'm not a record Now push the whole target Nowifting I'm not a I'm not a I'm not a I'm not a I'm not a I'm not a I'm not a I'm not a I'm not a I'm not a I'm not a I'm not a I'm not a"
audio_471.wav,4.5,I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. The love you are... I'm sorry. the love you are... the love you are. I'm not sure if I should be there. I'm not sure if I should be there. I'm not sure if I should be there. I'm not sure if I should be there. I'm not sure if I should be there. I'm not sure if I should be there. I'm not sure if I should be there. I'm not sure if I should be there. I'm not sure if I should be there. I'm not sure if I should be there.
audio_37.wav,4.5,My goal in life is to become a chartered accountant in South Africa. I've been studying towards this and I've been working towards this for the past eight years of my life. I have faced challenges where I've experienced failures but I'm still resilient and I'm still motivated to always reach my goal. One motivates me seeing how other people who have been in the same journey as myself have been able to conquer and become chartered accountant and become successful. Chartered accountant and that my mother also is an integral part of my journey. She motivates me a lot to reach my goal as well as my family. They are my biggest motivators and I would like to achieve this not only for myself but for them.
audio_742.wav,4.0,"In the market windows are shout out the weight from colourful food and vegetables to handmade craft and clothing. Bargain fills the 8 as birds, huggled for the best prices. The scent of spacious mungrels with the aroma of street food being cooked on market shitsters. As the day progresses the market becomes even more frantic with the crowd telling and noise level rising. So let's restore the its stalls while by it's way through the minds of people searching on for treasured. Like me is the choice the energy of the market remains level drawing the in-local and tourist"
